
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
408.517,404.202,13.1522,µm,Surface,Position,1,1815,
407.339,404.987,13.5769,µm,Surface,Position,1,1816,
450.205,363.333,15.1547,µm,Surface,Position,1,1820,
413.629,388.947,17.5916,µm,Surface,Position,1,1832,
405.044,401.289,12.8114,µm,Surface,Position,1,1835,
368.327,416.675,23.9193,µm,Surface,Position,1,1845,
407.804,379.011,14.754,µm,Surface,Position,1,1846,
360.716,425.103,26.5427,µm,Surface,Position,1,1848,
410.367,387.789,16.783,µm,Surface,Position,1,1856,
393.435,375.569,14.4156,µm,Surface,Position,1,1860,
313.35,688.672,15.9534,µm,Surface,Position,1,1866,
315.494,685.991,20.3407,µm,Surface,Position,1,1867,
306.005,673.524,20.3638,µm,Surface,Position,1,1868,
274.468,689.276,20.1467,µm,Surface,Position,1,1871,
292.528,679.948,15.175,µm,Surface,Position,1,1872,
287.238,676.037,18.8979,µm,Surface,Position,1,1875,
327.493,612.448,25.6337,µm,Surface,Position,1,1878,
292.506,647.387,23.1183,µm,Surface,Position,1,1879,
287.222,656.533,19.8225,µm,Surface,Position,1,1882,
346.32,589.37,23.4212,µm,Surface,Position,1,1885,
342.513,592.676,27.2157,µm,Surface,Position,1,1886,
250.275,689.487,13.1829,µm,Surface,Position,1,1887,
328.741,598.925,18.5749,µm,Surface,Position,1,1890,
313.421,617.022,20.7505,µm,Surface,Position,1,1891,
309.82,607.432,24.6469,µm,Surface,Position,1,1892,
272.93,636.666,15.6976,µm,Surface,Position,1,1897,
319.477,586.462,15.3406,µm,Surface,Position,1,1901,
356.649,544.726,13.7947,µm,Surface,Position,1,1904,
287.438,617.105,12.2115,µm,Surface,Position,1,1906,
239.989,657.297,12.2862,µm,Surface,Position,1,1907,
261.546,623.99,17.6992,µm,Surface,Position,1,1917,
226.291,647.267,25.1581,µm,Surface,Position,1,1920,
319.914,556.192,26.0071,µm,Surface,Position,1,1922,
284.947,575.889,27.1264,µm,Surface,Position,1,1936,
230.915,623.106,12.9375,µm,Surface,Position,1,1939,
272.757,570.397,21.3742,µm,Surface,Position,1,1941,
238.324,605.545,23.6099,µm,Surface,Position,1,1943,
280.008,550.319,15.4389,µm,Surface,Position,1,1948,
281.339,551.656,15.7782,µm,Surface,Position,1,1949,
262.56,563.983,13.7498,µm,Surface,Position,1,1952,
278.745,547.496,19.9846,µm,Surface,Position,1,1955,
281.363,546.65,17.6762,µm,Surface,Position,1,1956,
204.248,613.231,14.3841,µm,Surface,Position,1,1966,
101.577,717.337,16.8266,µm,Surface,Position,1,1969,
202.359,612.64,14.229,µm,Surface,Position,1,1970,
228.916,580.182,17.3946,µm,Surface,Position,1,1974,
129.523,681.05,13.0113,µm,Surface,Position,1,1977,
227.546,556.931,17.467,µm,Surface,Position,1,1988,
178.617,607.323,22.4827,µm,Surface,Position,1,1990,
213.694,566.482,12.3545,µm,Surface,Position,1,1992,
84.0607,695.554,15.2091,µm,Surface,Position,1,1993,
123.904,652.413,14.1258,µm,Surface,Position,1,1997,
115.185,653.002,13.0541,µm,Surface,Position,1,2001,
195.747,564.206,19.5182,µm,Surface,Position,1,2006,
128.404,626.521,15.0236,µm,Surface,Position,1,2010,
63.2368,694.05,13.4681,µm,Surface,Position,1,2013,
98.638,651.932,13.7838,µm,Surface,Position,1,2016,
101.582,651.504,12.9924,µm,Surface,Position,1,2020,
63.4879,678.06,15.0485,µm,Surface,Position,1,2021,
93.1286,650.163,21.9106,µm,Surface,Position,1,2023,
123.836,620.945,18.3076,µm,Surface,Position,1,2025,
70.8848,666.004,13.2684,µm,Surface,Position,1,2026,
110.664,620.903,12.304,µm,Surface,Position,1,2030,
29.3163,698.609,25.3151,µm,Surface,Position,1,2031,
110.06,612.57,20.1158,µm,Surface,Position,1,2035,
128.388,579.028,14.044,µm,Surface,Position,1,2040,
131.197,565.668,14.5226,µm,Surface,Position,1,2050,
64.3443,622.849,17.3641,µm,Surface,Position,1,2051,
79.302,606.564,22.0555,µm,Surface,Position,1,2052,
89.9002,597.634,27.0895,µm,Surface,Position,1,2054,
120.082,571.67,14.7993,µm,Surface,Position,1,2055,
86.5902,590.891,20.0679,µm,Surface,Position,1,2058,
79.7907,602.242,12.2992,µm,Surface,Position,1,2061,
78.6749,605.674,19.8848,µm,Surface,Position,1,2064,
115.618,557.657,18.8521,µm,Surface,Position,1,2065,
23.006,645.422,16.0062,µm,Surface,Position,1,2068,
25.583,645.1,14.316,µm,Surface,Position,1,2070,
95.5251,560.6,25.0815,µm,Surface,Position,1,2074,
100.404,562.498,25.9214,µm,Surface,Position,1,2076,
53.4689,594.019,17.9227,µm,Surface,Position,1,2079,
83.8135,551.502,13.0063,µm,Surface,Position,1,2090,
42.8793,570.574,21.9407,µm,Surface,Position,1,2092,
37.884,581.723,14.6471,µm,Surface,Position,1,2094,
63.4752,557.499,25.5912,µm,Surface,Position,1,2096,
47.2302,551.768,17.5987,µm,Surface,Position,1,2097,
52.3836,551.329,19.6392,µm,Surface,Position,1,2099,
35.5986,572.474,23.3718,µm,Surface,Position,1,2101,
28.384,550.454,25.0781,µm,Surface,Position,1,2103,
666.932,694.472,14.7809,µm,Surface,Position,1,2106,
664.356,697.347,16.3941,µm,Surface,Position,1,2108,
640.497,699.015,19.9521,µm,Surface,Position,1,2113,
703.18,611.182,13.8069,µm,Surface,Position,1,2114,
703.845,613.087,15.5986,µm,Surface,Position,1,2115,
669.739,627.242,12.8806,µm,Surface,Position,1,2133,
706.83,596.337,12.3156,µm,Surface,Position,1,2138,
696.888,588.491,27.9265,µm,Surface,Position,1,2147,
699.286,588.211,17.5547,µm,Surface,Position,1,2150,
610.186,669.438,20.3274,µm,Surface,Position,1,2156,
702.69,580.78,13.9783,µm,Surface,Position,1,2158,
577.993,705.676,18.5105,µm,Surface,Position,1,2159,
696.959,572.974,12.1258,µm,Surface,Position,1,2160,
597.802,672.27,13.2835,µm,Surface,Position,1,2161,
598.813,673.219,15.5949,µm,Surface,Position,1,2164,
600.898,673.528,15.0569,µm,Surface,Position,1,2166,
614.688,648.005,24.7585,µm,Surface,Position,1,2168,
594.649,671.76,13.3259,µm,Surface,Position,1,2170,
688.467,577.413,16.8124,µm,Surface,Position,1,2171,
641.13,625.947,24.2947,µm,Surface,Position,1,2173,
624.272,632.264,26.5687,µm,Surface,Position,1,2174,
655.423,603.5,26.1043,µm,Surface,Position,1,2176,
624.568,626.324,17.9468,µm,Surface,Position,1,2181,
677.464,577.534,14.7659,µm,Surface,Position,1,2187,
645.023,610.546,14.279,µm,Surface,Position,1,2189,
643.624,614.018,13.6944,µm,Surface,Position,1,2193,
693.328,549.285,13.7704,µm,Surface,Position,1,2204,
624.148,606.997,24.5869,µm,Surface,Position,1,2210,
542.301,697.321,12.5924,µm,Surface,Position,1,2214,
635.754,588.18,21.5673,µm,Surface,Position,1,2216,
643.283,576.44,22.679,µm,Surface,Position,1,2225,
673.502,545.721,13.1437,µm,Surface,Position,1,2234,
641.667,578.084,15.0635,µm,Surface,Position,1,2235,
600.347,591.547,16.4979,µm,Surface,Position,1,2257,
628.048,565.837,15.5745,µm,Surface,Position,1,2258,
566.023,627.345,18.781,µm,Surface,Position,1,2259,
635.922,555.805,26.9155,µm,Surface,Position,1,2260,
566.211,619.687,13.0949,µm,Surface,Position,1,2263,
571.563,611.777,23.2497,µm,Surface,Position,1,2264,
621.239,562.424,27.6091,µm,Surface,Position,1,2265,
565.113,622.51,14.7124,µm,Surface,Position,1,2266,
453.031,719.146,20.9195,µm,Surface,Position,1,2275,
581.562,591.735,15.9206,µm,Surface,Position,1,2276,
566.05,588.731,19.2439,µm,Surface,Position,1,2284,
552.98,598.2,20.8837,µm,Surface,Position,1,2294,
569.798,554.527,16.6228,µm,Surface,Position,1,2299,
453.948,661.435,22.9128,µm,Surface,Position,1,2307,
476.838,645.125,16.2129,µm,Surface,Position,1,2310,
548.229,560.037,17.292,µm,Surface,Position,1,2314,
527.93,575.238,20.2171,µm,Surface,Position,1,2317,
561.913,542.607,12.7654,µm,Surface,Position,1,2318,
384.312,718.651,17.1669,µm,Surface,Position,1,2319,
536.273,567.982,22.3036,µm,Surface,Position,1,2320,
461.087,634.54,21.7416,µm,Surface,Position,1,2331,
385.222,713.072,12.7302,µm,Surface,Position,1,2332,
478.518,609.61,23.275,µm,Surface,Position,1,2337,
455.741,637.387,12.2321,µm,Surface,Position,1,2339,
387.069,692.121,13.3924,µm,Surface,Position,1,2354,
389.184,679.528,18.6317,µm,Surface,Position,1,2368,
390.608,678.767,18.0887,µm,Surface,Position,1,2369,
368.308,699.374,12.4079,µm,Surface,Position,1,2375,
363.552,693.274,18.8858,µm,Surface,Position,1,2380,
479.652,560.39,25.7101,µm,Surface,Position,1,2398,
469.359,563.109,13.1456,µm,Surface,Position,1,2403,
403.848,634.545,13.1759,µm,Surface,Position,1,2405,
393.001,630.381,13.9035,µm,Surface,Position,1,2409,
421.445,578.782,27.767,µm,Surface,Position,1,2420,
371.421,633.076,15.5677,µm,Surface,Position,1,2422,
414.715,598.383,12.4328,µm,Surface,Position,1,2426,
416.274,597.335,13.1826,µm,Surface,Position,1,2428,
426.93,567.974,23.7598,µm,Surface,Position,1,2434,
443.233,553.848,26.2483,µm,Surface,Position,1,2438,
420.322,578.738,25.0425,µm,Surface,Position,1,2439,
367.043,634.744,12.1671,µm,Surface,Position,1,2440,
436.806,564.563,21.709,µm,Surface,Position,1,2441,
407.368,594.591,15.5412,µm,Surface,Position,1,2442,
399.498,588.98,15.5,µm,Surface,Position,1,2444,
397.591,596.506,16.0821,µm,Surface,Position,1,2453,
419.521,557.345,23.3797,µm,Surface,Position,1,2458,
385.396,566.635,12.7328,µm,Surface,Position,1,2464,
389.984,566.492,13.412,µm,Surface,Position,1,2469,
360.755,553.824,16.3723,µm,Surface,Position,1,2476,
9.97571,360.174,13.1385,µm,Surface,Position,1,2484,
273.646,539.72,12.8702,µm,Surface,Position,1,2489,
357.828,565.782,17.3173,µm,Surface,Position,1,2494,
675.644,180.39,22.8269,µm,Surface,Position,1,2495,
285.76,361.07,17.1269,µm,Surface,Position,1,2496,
274.248,359.85,24.7196,µm,Surface,Position,1,2497,
411.389,539.821,22.5872,µm,Surface,Position,1,2498,
397.365,540.788,25.4123,µm,Surface,Position,1,2499,
